Frontal_logbp_delta,Frontal_relbp_delta,Frontal_logbp_theta,Frontal_relbp_theta,Frontal_logbp_alpha,Frontal_relbp_alpha,Frontal_logbp_beta,Frontal_relbp_beta,Frontal_theta_beta,Frontal_alpha_theta,Central_logbp_delta,Central_relbp_delta,Central_logbp_theta,Central_relbp_theta,Central_logbp_alpha,Central_relbp_alpha,Central_logbp_beta,Central_relbp_beta,Central_theta_beta,Central_alpha_theta,Parietal_logbp_delta,Parietal_relbp_delta,Parietal_logbp_theta,Parietal_relbp_theta,Parietal_logbp_alpha,Parietal_relbp_alpha,Parietal_logbp_beta,Parietal_relbp_beta,Parietal_theta_beta,Parietal_alpha_theta,Occipital_logbp_delta,Occipital_relbp_delta,Occipital_logbp_theta,Occipital_relbp_theta,Occipital_logbp_alpha,Occipital_relbp_alpha,Occipital_logbp_beta,Occipital_relbp_beta,Occipital_theta_beta,Occipital_alpha_theta,label,subject
-22.609166693472048,0.23216240440876446,-22.875753170468233,0.07273455557793687,-22.717198568894077,0.16239804869273472,-22.900618557191052,0.05991835649203067,0.14288525060793794,0.31119206729124027,-22.881331092427285,0.09089816940167575,-22.916970536586255,0.06724731812933031,-22.810126380715328,0.14075150938357756,-22.89820328183966,0.07959644475824791,0.10124430188164693,0.21592314489403908,-22.88613159490083,0.06986308608806738,-22.91556977360678,0.05432090631507387,-22.43525156045219,0.37508701774045866,-22.949256062007635,0.03708827082775309,0.10799505916947143,0.7210064388971846,-22.74874240316201,0.11518690994094592,-22.845005028100193,0.07150917190128799,-22.401376256777986,0.31285488191664457,-22.77627676005879,0.1022614031715578,0.15444783870420295,0.723787919767504,1,11
-22.818208831509473,0.1389172596715203,-22.915838779113383,0.07000361170660045,-22.80140390480392,0.1514729520724613,-22.96065935351515,0.04055052954947986,0.10895223203354792,0.2254163669448042,-22.94004126608324,0.06338542388858844,-22.923569439037518,0.07618739344060346,-22.86099162933386,0.12679161344994627,-22.973977330144102,0.037665689282539015,0.1022511181824083,0.16180189730037303,-22.873185085807144,0.08472171044964415,-22.93234455989558,0.05034823487836995,-22.54346647970027,0.3184377629284325,-22.958955462987955,0.03553726703445024,0.09167516963738222,0.5645924530695305,-22.861430837081205,0.08261144681773332,-22.84624532253534,0.09094884993621394,-22.6297519269304,0.224669353274564,-22.78636005679631,0.1250904132048807,0.1548441360364732,0.40611518378391015,1,11
-22.853249785075207,0.11587778262439528,-22.89099861799496,0.08879896664010922,-22.806374014838124,0.15095818239178763,-22.969565909970605,0.03561311591684845,0.13646646811864918,0.214463483831055,-22.92974922423015,0.06793960923119174,-22.926664696543426,0.07023022212338015,-22.835222143658758,0.1414480613361842,-22.960007125426742,0.04584033521864242,0.09762742227382888,0.19017978279983966,-22.916295810636868,0.061269632014388155,-22.932123327033683,0.051997802790007076,-22.543041143549782,0.32842237014291503,-22.955797783773576,0.03840025673919763,0.09161265328652728,0.565095064026748,-22.84490313870345,0.08057687966397264,-22.815521434318683,0.09509230976307434,-22.480666147680836,0.29448748809246034,-22.809567150807148,0.09808623234309281,0.18855672465554313,0.5874208931996022,1,11
-22.791303419519895,0.15132629608020945,-22.8780227248935,0.09120326078124112,-22.8161137932117,0.13358943229982032,-22.948915535722403,0.04578221457780541,0.14751648237708107,0.20128616689614143,-22.909672920824033,0.07998957519449212,-22.93059255350722,0.06489182229641169,-22.84843865534648,0.12604196733186213,-22.9323989837258,0.06360287047051584,0.09102627990961047,0.1764848680527634,-22.856135911539095,0.10164600359927589,-22.94150376378246,0.04836272704996048,-22.650805712045447,0.25007011642916255,-22.948273362617577,0.04432886473822534,0.08143732007876538,0.4182485931564147,-22.877373930247842,0.06658795876969899,-22.84854694686786,0.08070205170222894,-22.607669654053225,0.2159870287394339,-22.728658459038524,0.14396791459892677,0.14411833288200598,0.4348397450596535,1,11
-22.140496807052678,0.49835928857441053,-22.855983825714823,0.06480343963753828,-22.89353938228499,0.04951378883578131,-22.937749926047555,0.03223537848270314,0.16953356578575898,0.11936396389308045,-22.870388485629622,0.12285336269464811,-22.961381836517567,0.0486398374895293,-22.969077064166626,0.042667887301101146,-22.969679105693125,0.04220260304377279,0.06295510361795861,0.05476921407162608,-22.770387536639323,0.19010006534266444,-22.96089429192794,0.0438333997288647,-22.94314918891811,0.0563114848970669,-22.95500186917463,0.04795233030473072,0.06252240663832162,0.08079538541908257,-22.589504645502075,0.1836127741962244,-22.919493872831723,0.037665733459245246,-22.863233005243664,0.05927057955180013,-22.560615462696337,0.19883249373338321,0.07047205439749081,0.15877005324393748,0,11
-22.80254489319665,0.13882947862144326,-22.88422682697337,0.08441940971986168,-22.746579792283153,0.17875919078570515,-22.95566589496974,0.040342527850060955,0.14183139412073592,0.2796229721836006,-22.915434400611947,0.07187088473749302,-22.890927731454546,0.08892745309622506,-22.77795252216873,0.17319578663337,-22.942454884034337,0.05354293644561963,0.132891056165618,0.24582115984759934,-22.945891953594728,0.03875746552466716,-22.913157644061922,0.05554032922994732,-22.413564944660042,0.39326290588716784,-22.917593738596054,0.053233637700086614,0.1070491844997926,0.7546252382268831,-22.88008876930617,0.05500829113455697,-22.71602926495477,0.12731260553997895,-22.380971031218152,0.3175114160094636,-22.740855733873946,0.1155950761721165,0.27311934496563994,0.6644440277235752,1,11
-22.866243776213384,0.0989516861996135,-22.86881958149124,0.09722615807775982,-22.741654132372798,0.18795072529507134,-22.941372444640077,0.05040472361537183,0.15625821868118928,0.2809276214762517,-22.9188190488278,0.0743273466317451,-22.876648403846392,0.10586791616893898,-22.8465985754641,0.12916855994693124,-22.961294335128485,0.043875373433553265,0.15084859819432878,0.16911123877566217,-22.8993519835753,0.06083774102088981,-22.909201388598213,0.05581965013466982,-22.395789045269883,0.3959926232301294,-22.934730382330148,0.04304085407676523,0.11294999385130466,0.7810864360473356,-22.89415632722871,0.047513947578368715,-22.764228485131994,0.10094055451168511,-22.26203362016669,0.38698930584678215,-22.754167194427367,0.10537463648579723,0.22789390811439242,0.8825423540207841,1,11
-22.651665644278857,0.19133059756329987,-22.927897223428623,0.04338889439730413,-22.713584316458775,0.15452906829460622,-22.783295838642296,0.11573331183230386,0.08074665226456364,0.33231941243297713,-22.84362645974896,0.09782183387866233,-22.93244390537784,0.0479158655050244,-22.763979283933534,0.14650493834584122,-22.78813716179264,0.13132703484810418,0.07719385117799335,0.27266365843800044,-22.888828895282487,0.0638598517497675,-22.952619299623922,0.033040121357940336,-22.362784255167934,0.40908265311995473,-22.902990110232558,0.056847223237090384,0.06719547266724153,0.8743053308225036,-22.758657759274683,0.10343992682856726,-22.91619638255879,0.039138742246404915,-22.56353864314429,0.19848948432480779,-22.582378186075168,0.1884821829436679,0.07438024857242716,0.5267004196361048,1,11
-22.66750453269302,0.21535860711531513,-22.861561304658736,0.08922725531564286,-22.82497925049541,0.11117096861194782,-22.89867117067868,0.0677721759675406,0.1572316675120256,0.18876317165216872,-22.93808842883722,0.05829966035314001,-22.934399226431946,0.0608641968235942,-22.865223781027396,0.11074541601881224,-22.887423980934702,0.09435972142705323,0.0833841594333558,0.1590188134722964,-22.90964741517679,0.07073423250241181,-22.93018534630204,0.057627214293264395,-22.672076236565292,0.2436369612160988,-22.936270027034528,0.05379546562146905,0.09178893855645359,0.3857121791928173,-22.80788830832384,0.10106222059465399,-22.88660507283631,0.06199939249845886,-22.531507821803334,0.26534099996801064,-22.780061930376753,0.11562319932007835,0.11684903673981586,0.5563052555539268,1,11
-22.862624310356324,0.10180701679938449,-22.889731438088205,0.08372863795195497,-22.71855183322216,0.20656579629310126,-22.955299797761285,0.041973437677260965,0.13588563768682665,0.3139655265348065,-22.890228807235612,0.1009316986385383,-22.944336804041566,0.059015754116657694,-22.88046704834661,0.10873833170094638,-22.973221675110267,0.037550863327799666,0.08057439976631317,0.1442338656971118,-22.951439602225612,0.042861618887922746,-22.937033500026182,0.051534552696051034,-22.567657680115445,0.3224835627228159,-22.957924946945962,0.03899783264873087,0.0867815735558684,0.531818637246003,-22.891664324559137,0.06376989152503552,-22.83665608120238,0.09248737636478152,-22.490894868629233,0.3141167490037452,-22.876475651408107,0.07154204147911764,0.1793771506917394,0.5854399240850698,1,11
-22.824596802259645,0.12380047509525854,-22.826403746064482,0.12257445117641821,-22.766922240093738,0.16411996039547755,-22.95245162083865,0.04229324105440914,0.20510676703074318,0.24210264757428593,-22.922046566332956,0.0671537312129871,-22.853774020243737,0.11527710172360596,-22.76741740418819,0.18104795039922447,-22.971631583191915,0.03420580338684495,0.1778595331876455,0.24828062074976257,-22.90766368610373,0.0658124991507923,-22.902979371434398,0.06858462359333828,-22.564077619711558,0.3078749917683074,-22.952986264915932,0.03965120716324559,0.12155169727410498,0.5190282102699882,-22.879522174363032,0.06400815110044752,-22.7847524632436,0.11074981206838827,-22.461110733783514,0.30830445056255523,-22.827477294710576,0.0891282599894422,0.223587284194996,0.5963877830797624,1,11
-22.871124087421972,0.10463302412503885,-22.93821638852443,0.05726844055634356,-22.799355441242447,0.1589431502167094,-22.955430606093447,0.04561953012799895,0.08536124116206549,0.23286871172464055,-22.938287990175507,0.06175382177524391,-22.937175382435594,0.06257380038048542,-22.86036193208895,0.12144811821176082,-22.944094089370186,0.057489567387860624,0.08544669458259538,0.16469816804831738,-22.931183768275528,0.05411955443234813,-22.953854525634096,0.0406887554963535,-22.5759320331155,0.3096889757499417,-22.945157278216495,0.04580528406060592,0.06886421706017479,0.5287155939917804,-22.940205146064333,0.03761221883394483,-22.889933345294864,0.061237366995917086,-22.498307440134308,0.2922333598844571,-22.74382109148656,0.13704649713235917,0.10980952512756995,0.6064696067972266,1,11
-22.900233895013365,0.08071966305079675,-22.81565634772399,0.14106906832898003,-22.824883118273302,0.13423464389748024,-22.947427169691643,0.04919900930666509,0.21627428584713773,0.18038912944669314,-22.908182925881835,0.08399090873400518,-22.905120187270942,0.0863117734489369,-22.85548953092313,0.12492859619120487,-22.970614668852086,0.03819847078243956,0.12142528859772786,0.16461032491250527,-22.9380685359629,0.05062432135819469,-22.94594054663401,0.045900956683423075,-22.5831557895287,0.30727414932219593,-22.939970676314847,0.04947958982327041,0.07634379756758383,0.5141273749091251,-22.933667075064477,0.03718945088045394,-22.761407842557286,0.11657721211547906,-22.51347479078446,0.25774123541860944,-22.710448720761487,0.14280576920266808,0.22082211150496245,0.5137408079488043,1,11
-22.870274948909042,0.10169141357109905,-22.888157031626545,0.08918227001771817,-22.793696740361398,0.15786430717337468,-22.952398411912412,0.04604423606361158,0.13716949945427745,0.22770014242671094,-22.881095711343306,0.09506373089749157,-22.874336690453863,0.09984768527412136,-22.800430035316715,0.15432317303537427,-22.953626093459338,0.04571226071560163,0.15219585854046097,0.2173006511131053,-22.86575051228049,0.08000565014704186,-22.927526662454344,0.04760861976689041,-22.440734355986777,0.3664169928122829,-22.930254077183456,0.04622390650315629,0.09390080284106281,0.7207336838409465,-22.871045926946767,0.06716505960979907,-22.75368247821179,0.12548372274933423,-22.494991970636573,0.2809640130781537,-22.79718482091279,0.10306498798219797,0.24886831031208448,0.5335069417941233,1,11
-22.851752857635514,0.10820881778340888,-22.867411500824165,0.09768717391647411,-22.731520067561807,0.1947291075318732,-22.955509634990076,0.04146577060994983,0.1600196357290725,0.2920828594613898,-22.952592131287897,0.04909068755212936,-22.88967870784778,0.0942166598348713,-22.777366297183956,0.18218318223671612,-22.973480080657787,0.03472527519332174,0.13843600840570472,0.24617002793200032,-22.956123458210385,0.039899422911810825,-22.91523036173718,0.06462667909601498,-22.575712589586917,0.3141133089423013,-22.96143854197075,0.03675911439760907,0.10967415654073313,0.5089918674614718,-22.920208067261836,0.0428822302676402,-22.8238078232584,0.08616894775582537,-22.35598088164839,0.36714364949486333,-22.800071452851054,0.09748305292040887,0.17864908530969922,0.779461380959318,1,11
-22.815375883573644,0.12398314682414566,-22.88514162078725,0.07996359620358141,-22.681377387192672,0.21765022636317904,-22.93667686238455,0.049363164975004176,0.1381999485326746,0.3572672573394447,-22.92763708359022,0.0632698137622266,-22.920183193603364,0.06833014263181557,-22.755484875838043,0.19032935887944818,-22.939168195618546,0.05551545633873467,0.10219839110755939,0.27931382656658127,-22.92048998902691,0.049805549592304085,-22.95046980451658,0.03509559744000016,-22.368492365466363,0.4167310251752181,-22.919437664781068,0.05032993932612021,0.07039139088792543,0.8621837400620771,-22.855948001250947,0.06955362127063924,-22.81236858226784,0.08938119372031893,-22.432738650998967,0.30407411529237194,-22.75723820611824,0.11573444824948743,0.1819225094689306,0.6539771247678968,1,11
-22.86341307529773,0.1095532425213832,-22.880314792559517,0.09730709753463294,-22.839039622388565,0.12758151000724405,-22.96204380657975,0.04092475328622164,0.14697577014283708,0.17758018499062025,-22.949188166199143,0.05482196979026579,-22.93032028753669,0.0689713543534023,-22.828188590868002,0.1503727856215102,-22.96820869957479,0.040825777275211174,0.09462771231027846,0.1986388094088237,-22.90454657074737,0.06923309579692469,-22.919084475958023,0.06048606204138011,-22.578721264145653,0.30266932605937386,-22.94768232738012,0.04364627716392391,0.1042022077491457,0.506722432218494,-22.86579845596484,0.07195401598749286,-22.798954285064646,0.10558530912222668,-22.570270240756617,0.2392307346686456,-22.758648083880562,0.12697811982493587,0.19497751587422307,0.4599416849950468,1,11
-22.72069498670882,0.17954971425359004,-22.880152881584678,0.0789207279669589,-22.69495826023346,0.19734876532968595,-22.931174571141582,0.04996637023758558,0.14267842530034644,0.339033958492584,-22.921961745157265,0.06560461838029732,-22.908222964438046,0.07480197409096762,-22.719913688691317,0.21447056585250734,-22.932509641713633,0.05862863453739173,0.1137014269995188,0.31818007769614953,-22.93864774621928,0.042172427532523975,-22.874990362081792,0.07536490982527935,-22.435841557487553,0.37211883762443587,-22.909279196857497,0.05722358832636628,0.14491721923676174,0.6914185261714477,-22.868522880652755,0.06186808377769915,-22.799798746464187,0.09210197473268697,-22.356376536961484,0.34612911243591926,-22.773204934573815,0.10437045368278641,0.19701388588423502,0.7603535355212226,1,11
-22.403494928360193,0.22386421995530983,-22.758668549623383,0.07942061192188338,-22.081825427743386,0.4071938046286323,-22.831017622584024,0.055779407268280845,0.25205871269562163,1.202122825676721,-22.892894148524686,0.06295179400130885,-22.864983709879382,0.07726346721170937,-22.424889908723173,0.3647251058613781,-22.86406793343277,0.0777398528613324,0.14845886947173276,0.7014477579537177,-22.753964854427462,0.04993764119571313,-22.788037185443617,0.04291067814468048,-21.328173192971963,0.7130524666082663,-22.77844907593198,0.044863950413848504,0.20963085777712864,3.517024413401462,-22.735731509695622,0.05975206934689482,-22.5887981075935,0.09730726897587819,-21.478841227537345,0.6563752923994364,-22.77971250194848,0.049542617418695555,0.42854184186095523,2.388290245308273,0,12
-22.50049649868043,0.2793940149876879,-22.895461992022202,0.05630727159018507,-22.6504771484329,0.18417243576061254,-22.850156574091564,0.07765516171774282,0.1168312064499011,0.3998479764793388,-22.895819597245637,0.0780551956682423,-22.970398875585975,0.03204988533542896,-22.68859849377607,0.22545335460503585,-22.857377850518752,0.10314291608955584,0.048177871997418076,0.3794567149359805,-22.785254320928246,0.06614055880053178,-22.9235064049586,0.026203810339987078,-21.772680321766632,0.6082390734036879,-22.808800520052337,0.058942852690880364,0.08673895280279514,2.2580844286464132,-22.784318608646576,0.08764767600770179,-22.89620861106352,0.04440831364645728,-22.121434537195874,0.47176304231495336,-22.811593819373787,0.0766571894152222,0.111725337217322,1.2916922238343478,0,12
-22.672786916548386,0.1501259668608315,-22.913028208469008,0.04234558734244719,-22.271732672368934,0.39913408840656805,-22.883874395668034,0.05408703994630069,0.10362544358093981,1.0056304203880655,-22.908312742788503,0.06657072520125973,-22.960614674661656,0.035980164548284246,-22.578593353655847,0.30103952005983076,-22.907241304314276,0.06721426786675952,0.059871535771501595,0.528397222868902,-22.86978852651809,0.04808614686396901,-22.924728268746673,0.030295948431379418,-21.90580324891692,0.5879124506176069,-22.85786958477105,0.052076377544116634,0.08995776397878384,1.866393074157421,-22.904296625894506,0.02851940323037111,-22.88716988541509,0.032823648251484996,-21.636684992658036,0.6644936667979514,-22.7901515489434,0.05864787853086674,0.11752123220876495,2.6215301731522236,1,12
-22.287867914608153,0.3455879166265223,-22.86670604931918,0.05460835578805107,-22.471251152476995,0.2346451118172443,-22.870083526346377,0.05335687182883885,0.14762497362061366,0.6321868009292693,-22.878276384027203,0.09483683298375656,-22.972956491181925,0.03239460467145584,-22.742411578511536,0.19542817271821367,-22.8951193883236,0.08329209038246427,0.04766181040787859,0.31080589397575303,-22.744795214021966,0.05988981084349716,-22.887178716383545,0.027450561426810353,-21.495332192388805,0.6681575626961097,-22.72762101524251,0.06412403330052292,0.11039008117848138,3.1517570946218187,-22.716061138964548,0.12480510735574374,-22.903592337130327,0.04469489982117727,-22.29059043861726,0.37325012600497565,-22.746214459580557,0.11088944445145062,0.09832260516353804,0.9610449827006798,1,12
-22.485225051316245,0.2214852756096701,-22.851369056897546,0.0588797354694283,-22.244148380988804,0.3660701431798548,-22.85902472365365,0.0560751110843718,0.16133835800841884,0.9954312664341288,-22.918143274973026,0.05146120138419971,-22.954807017758252,0.033318098806800756,-22.41649694650735,0.37977175885457765,-22.85413573546984,0.08477438915942724,0.06201121288249254,0.7816883913107457,-22.851728014332213,0.03759744631408112,-22.892959436145514,0.028094243147626676,-21.53096802259815,0.6837083284478558,-22.774084934361866,0.05659230417366175,0.11049258799305828,3.028399874014249,-22.802430145614878,0.05265417811413871,-22.84381773416355,0.04199225635116227,-21.632043739141142,0.6373197296805898,-22.746339697232667,0.06782633415392939,0.15096903040686702,2.5258653287271082,0,12
-22.63532656631391,0.1511235637365296,-22.88314183478726,0.04852164607493083,-22.161617956011803,0.4343657730244838,-22.8642641656183,0.055474423746727126,0.13050668826136633,1.1905600558969547,-22.909342340966187,0.06311303688906887,-22.9641137186333,0.032526553854805726,-22.5611826753202,0.30210685366210543,-22.861422320263827,0.09128254721628473,0.054027093512772434,0.5560738050128102,-22.87282978559011,0.030347378114517463,-22.883112300589296,0.02815940157783852,-21.442959539698677,0.7100979253666174,-22.765448398996302,0.05459278242734758,0.1182535160027901,3.354359980920507,-22.857399678776208,0.04741972867323857,-22.878699245072067,0.040973525055586324,-21.83518601743125,0.5916832790049259,-22.80665047428424,0.06334350557715523,0.12732481028287007,1.9760111397047422,1,12
-22.730428946334182,0.15240188556393092,-22.914909840948148,0.05202654700712421,-22.51544881297411,0.29530316963892506,-22.90173294879916,0.058598249467537354,0.1036339181600357,0.5960293902778593,-22.911850070558938,0.06721409553723116,-22.971951139486325,0.03082520336803006,-22.607470505368553,0.2891655226481273,-22.924771217916874,0.05920524172746127,0.050054770703874325,0.4922389955695445,-22.87716220268976,0.06233827386854949,-22.944692782327586,0.032874864257173855,-22.254779426541727,0.45188304904453597,-22.876434231776688,0.0626668501413164,0.07280877582057446,1.0714949365654673,-22.90116378659746,0.03886865452881182,-22.92468734442263,0.031160028934680676,-21.932889140118817,0.5804500792424402,-22.838886971578052,0.060174158889453655,0.08830379479641574,1.79229304084801,1,12
-22.715664674059926,0.13899971576068246,-22.89429347544351,0.05373924121538353,-22.35589438432888,0.36468116711997767,-22.85722641593457,0.07020160793696598,0.1187854496752521,0.8365329876910627,-22.895920347266696,0.0747568156762375,-22.979377213746194,0.025630555401775165,-22.590763259959648,0.29369387575496214,-22.896777605912725,0.0742310723539941,0.04181020439534931,0.5203453978332206,-22.868205978332043,0.03940125544136766,-22.907587444054165,0.028968935334956536,-21.684017535295876,0.6521211977675228,-22.817638828727333,0.05341350301739347,0.10194336365086526,2.5108393694718556,-22.868154755816622,0.047490322161358886,-22.897028297186978,0.03822580760695151,-21.894918627699578,0.5834569608728766,-22.811675013044084,0.0664047057005799,0.1109814745970206,1.8448926775182484,0,12
-22.649259862684012,0.1493103182259005,-22.890692797697174,0.04725009656548948,-22.193829454782822,0.4237813772552975,-22.86639491738271,0.05644261498427134,0.12338746618014619,1.133868391739585,-22.906631522772354,0.07022320615239369,-22.96430647046037,0.03520546410185521,-22.63746518140627,0.2632174780420997,-22.89436848163482,0.07793274650921198,0.05565697629980428,0.44627025500562517,-22.85808342532564,0.03764523259353028,-22.887337200268504,0.03061826068091186,-21.59085120719746,0.6594233634270147,-22.72278435731587,0.0729577778233458,0.10972300298689418,2.78577406444809,-22.83642990178744,0.0498626773970794,-22.854782505166025,0.04460796279636767,-21.774029067370275,0.5969442400620345,-22.740235738546247,0.07903930055785194,0.14021846846706718,2.1041351143779994,0,12
-22.822569373042235,0.1084329389318132,-22.91545312836465,0.05614708723655607,-22.552587297291538,0.29113218473156405,-22.895844915608944,0.06678414947505044,0.10249262810313312,0.5419651441822234,-22.948140081781318,0.04699496082933833,-22.9606322711732,0.03919192133406406,-22.651751804534136,0.2638374826615073,-22.908247591770916,0.07257596285285936,0.059915115472020976,0.42503698058004263,-22.904336926909732,0.05071207236908429,-22.93543275486445,0.037142331654594886,-22.2468085022792,0.4628995932908928,-22.884565318164174,0.059562142910145235,0.08216335461624467,1.0774254881942782,-22.894194837039507,0.03864264897056777,-22.89318897598232,0.03895790072015705,-21.87034377837489,0.5974606443622914,-22.848467733027753,0.05329954886068567,0.11880519861523316,1.9053351967922234,1,12
-22.809321445292063,0.13875229457290686,-22.931469331816203,0.05680668965774398,-22.79345936861902,0.15014699296528192,-22.901301891182285,0.07612421046614452,0.08738809090417685,0.2380515215238196,-22.96156177727065,0.04738727388961237,-22.982335178900264,0.03174088980603201,-22.858050570558543,0.130385318548758,-22.924180104138475,0.07637477620890991,0.040176767865052386,0.1749206243600033,-22.91273801638646,0.0620436964806624,-22.96772098560702,0.031008133661897523,-22.54408936780258,0.3206483062093816,-22.89996597835332,0.06950050000701373,0.05277310764941041,0.5839714533295411,-22.924309818455967,0.055207488565789796,-22.96298795128859,0.03351483845697927,-22.58372922669526,0.28720957914689227,-22.84921234974947,0.09979912848283531,0.05437557020428012,0.5221288976817041,1,12
-22.69760677150552,0.15200704647370644,-22.91353064506316,0.046506960388600777,-22.394208552813065,0.3445624119949864,-22.87223649114113,0.0649616978903859,0.10194421839671122,0.7871298220309301,-22.941516410288383,0.04236311841229995,-22.969338147680222,0.027990903568616294,-22.431981701011917,0.3904379721839157,-22.910913960747,0.05864052587091953,0.05182741914068139,0.7664220928094341,-22.889942741090884,0.043907919274158456,-22.941677622402057,0.026486925348519125,-21.969279097315543,0.5659758390596714,-22.839271630009573,0.06186704153716202,0.07287024611979455,1.7250073037977578,-22.839675104733804,0.053190467194330696,-22.904792259418347,0.0334506476622401,-21.843415805846707,0.5880412213979166,-22.807823094574157,0.0633245121399809,0.1034809323437306,2.004364703431896,1,12
-22.678161152356402,0.20622581114025937,-22.928705303767313,0.05060049829920613,-22.72015901548189,0.17734529039383676,-22.890792894423463,0.07172058302192724,0.08913206263775411,0.3244620987817484,-22.943725599219842,0.058221570439032796,-22.989392372643763,0.025257587268752622,-22.812538664159018,0.16173742710903713,-22.92125951626525,0.07499929160061385,0.033443901323321444,0.22925843575569185,-22.877954611909193,0.08306665567799475,-22.96093158262547,0.034954718673885624,-22.579270602900536,0.29338271298280877,-22.895533907247053,0.07253786088329402,0.05887778994297487,0.5275723892890133,-22.769981770375992,0.11758992868777118,-22.958462589426684,0.02811298577049331,-22.359090936283543,0.3822756367887272,-22.861494369880642,0.07203974568018634,0.059145400813313646,0.8861421397380893,0,12
-22.807545852868852,0.1280653924318156,-22.932930838264024,0.05111457585889819,-22.679966181761717,0.21692201426008306,-22.888355239364362,0.07737301184034694,0.08486518850764103,0.37657144418897404,-22.940163817788164,0.059375655380656235,-22.977269116253208,0.03303841273235721,-22.797227339200983,0.17047660242352544,-22.921807981438317,0.07277035467965597,0.04486219934157039,0.24468797829446187,-22.92657552095624,0.04617136002421513,-22.972612357869327,0.02418987189283518,-22.36106192573712,0.4176420331922011,-22.882766394162715,0.06805010430171382,0.04739117442336172,0.8951332934685551,-22.920360483093585,0.04317009188191366,-22.963279414894462,0.02505510782944604,-22.24387595747847,0.46011610309637024,-22.837795972749372,0.08028264747830496,0.05350119935213113,1.1138621361762118,1,12
-22.61482401410893,0.1402760153451725,-22.87447524248114,0.04509708578229969,-21.99356085132569,0.4987493564512475,-22.862573851443333,0.048940641936552086,0.13881333281759692,1.5535804946486038,-22.93619606852765,0.040311204772464776,-22.912588904502403,0.05154056284121215,-22.329897885581666,0.43218721837702284,-22.90028592696073,0.057498717696761084,0.10577396463147141,0.8979345040566961,-22.798723333183887,0.04825670752175197,-22.871060816997918,0.03168279604552695,-21.48166452515018,0.6972249628032038,-22.82446387754524,0.042221182630451215,0.1368761122431278,3.155832039962967,-22.794927335845085,0.048082058728146464,-22.793249673997657,0.048473587258276676,-21.491987064861444,0.6730328753768242,-22.76726454103496,0.05462256606865183,0.20220725155494323,2.8814629780721566,1,12
-22.520250495899923,0.24384876914231168,-22.914856962283118,0.04350425261287227,-22.438898881265068,0.2959248243907552,-22.904586968123738,0.04777903160989468,0.10398245083497597,0.7146113960919748,-22.90055700007243,0.06966199883421834,-22.96321060231116,0.03373664006127249,-22.54415628961432,0.3229503330050058,-22.929675414054618,0.05268545928705047,0.05871630265945015,0.5812416897944463,-22.86033652858886,0.05591527713154071,-22.94348596085182,0.026669120968764313,-22.009758535856992,0.5474664117825078,-22.849886177760357,0.05976599929788667,0.07199960239143985,1.6230382149644278,-22.834631746111853,0.05606128904422438,-22.91990652498659,0.029732682425877573,-21.85522396297395,0.5916771965157627,-22.845815451942936,0.05247906813190255,0.09334654251234903,2.000443640688922,1,12
-22.551633538847277,0.20590979775660662,-22.911497566078673,0.04111306216367972,-22.284409645383658,0.37294437669756453,-22.910331801844613,0.04155686460509218,0.10793138421912725,0.9802080620282636,-22.91678613015854,0.06203194693162303,-22.9679358641855,0.032096730918188224,-22.56366059235638,0.3162826716996015,-22.92598995028076,0.05653185727626933,0.05395842591141928,0.5544862079067887,-22.883923527592057,0.038697901166548344,-22.91665947707001,0.029278752149414444,-21.77223554072948,0.6351784720214705,-22.84793887671147,0.049413847948793777,0.09657145454180252,2.244072879560706,-22.87969663125821,0.03880009317935979,-22.90666399062863,0.03120789738002377,-21.763367792722494,0.624793161826299,-22.809196332100644,0.059643156463261834,0.10192363717933475,2.2494499671535557,0,12
-22.826703823188232,0.11420468574138497,-22.939942955891446,0.04649111345895612,-22.619111600734527,0.26012153322949294,-22.91589917259591,0.06023444162020659,0.0803656119313564,0.4605944450509009,-22.945867246431966,0.05143494820271245,-22.96912416013597,0.036052655256471895,-22.71326632603938,0.22666478215612124,-22.918657375056082,0.06989180822139583,0.05243373262514041,0.3467169015482308,-22.899668427719863,0.06110929626575788,-22.966572641741063,0.027749249364520535,-22.41452207180759,0.3829878194910433,-22.87692472015344,0.07296779209888214,0.052620324750576035,0.7943663594202323,-22.895562092825468,0.050699261345771886,-22.958249396085662,0.02548086457775727,-22.161176980940084,0.500674457940028,-22.869075989703187,0.061838648467897446,0.05979050730863692,1.284402177632621,0,12
-22.80755312320379,0.16722026333984394,-22.95867172948465,0.04762983222557537,-22.972501089301716,0.03756160830781801,-22.94360215278978,0.05876066902957714,0.06400060536470055,0.05123819754025126,-22.939662750670955,0.075875157974337,-22.992056237949168,0.028974072781954265,-22.999685248760592,0.022347461787620343,-22.992023329000435,0.029002767368205538,0.03322893657168026,0.025630046347827284,-22.91519135893424,0.09538063930198157,-22.997264270527698,0.023637740884310733,-22.991527968240852,0.028462921048862357,-22.984406984306887,0.03449148339734938,0.02782190301227213,0.03393471305958746,-22.787700879671448,0.17571296779796122,-22.951855468172138,0.05018636773688569,-22.94391850740136,0.05579333961843857,-22.92641612936416,0.06831608902485263,0.0695325384711167,0.0792926335633076,0,13
