bp_delta,bp_theta,bp_alpha,bp_beta,entropy,mi,coh_alpha,pac,label,subject
2.4381306126094873e-12,9.78463346958478e-13,6.463983327741415e-12,6.090239608509287e-12,3.978819310031234,0.16280928336658923,0.4148039129822159,0.01202717598590651,0,12
2.483769476937313e-12,9.479620190435795e-13,8.51741900131046e-12,5.8998212011048165e-12,4.015949500169632,0.14836852646143178,0.3952979302325989,0.007722411216097189,1,12
3.93580272192671e-12,9.67035187641869e-13,6.3582996492005084e-12,5.8477618551323326e-12,3.975750944110994,0.193950534695419,0.4290265414045535,0.001394216226094078,1,12
2.9293259329801002e-12,8.576772678370185e-13,8.225966630436676e-12,5.5513536624218996e-12,4.048960754633012,0.16536473768162271,0.40664805955151145,0.0016827450633361198,0,12
2.1819193009032344e-12,1.0101152016871544e-12,9.068280437708526e-12,5.260698219927797e-12,4.065687905589721,0.20916324322330013,0.4321004670409978,-0.0017875589600970733,1,12
2.1973911229140177e-12,7.313977762629064e-13,6.9729140896567074e-12,5.0345879366049e-12,4.001303276726325,0.16361195454635805,0.45719810847872,-0.004540157671080854,1,12
2.8438586817894395e-12,8.885138660480195e-13,7.923834697434731e-12,5.143334758964195e-12,3.9975760711704997,0.13732965223354146,0.4032503506598115,0.0017623834396124534,0,12
2.4096558811673295e-12,8.574685584050919e-13,8.764830544906408e-12,5.216443488759599e-12,4.086319498056984,0.19207544969124832,0.4418427814993129,0.008977369931172057,0,12
1.705631811409938e-12,1.1824529711339755e-12,6.879328398935376e-12,4.9286033080628535e-12,3.996391828085657,0.20068754817080453,0.3628414847358768,-0.004968130335811808,1,12
1.5648336379581567e-12,5.514689502025668e-13,3.3087015104300103e-12,5.442500087636934e-12,4.044436719515786,0.16103446473382083,0.3500226680525419,0.0030902607402188125,1,12
2.1260578121944172e-12,5.683578106473895e-13,5.967463647285588e-12,5.168469599337204e-12,3.968899873167312,0.16016755439942165,0.3924509468406558,0.01421737715467505,1,12
1.943409567008975e-12,5.566296640482701e-13,4.618263842839603e-12,5.018656078087424e-12,4.022465419040815,0.1470829662008955,0.34246376579776777,-0.0021562345402860333,0,12
1.6730505675141321e-12,6.476859622360022e-13,4.871075706787302e-12,4.995112157781501e-12,3.9658915319479124,0.16048653376582073,0.41915500599718736,0.004451847306044978,1,12
2.007294318740069e-12,8.860471688103206e-13,7.489742730605526e-12,4.204528622048257e-12,3.9903083716984744,0.14539366873055423,0.37809611705377144,-0.0037149245588532186,1,12
1.9502462281261025e-12,7.123328259308347e-13,6.0995584884882064e-12,2.5268029684414075e-12,4.052213073481671,0.20371771156945884,0.40715187347552617,-0.0015249151073070933,1,12
2.70118151715168e-12,6.090939479283954e-13,5.1893753004831785e-12,1.1011740437588707e-12,3.9550021427592617,0.1637324646354154,0.4202597501293382,0.015405146881390719,0,12
1.7890277305201856e-12,1.2707501174158375e-12,6.668057324630398e-12,1.6788087661720406e-12,3.960126641716328,0.1569665679631934,0.38772004912281866,0.008094445774065546,0,12
1.3956356766166246e-12,3.917358446732288e-13,2.220098076759176e-13,9.774613999481398e-14,4.019208223074927,0.10471524955129756,0.2042735423010287,0.007416957015924016,0,13
1.5911777617612162e-12,3.7910947172619724e-13,2.1565728308298168e-13,1.1237312258720506e-13,3.969434189928089,0.10572798923492627,0.1258394649743772,-0.013191761949020088,0,13
2.674647554642214e-12,5.815559467052744e-13,3.2121592797695223e-13,2.0736915282062055e-13,3.083585978044927,0.11805436132679999,0.16367696863193248,-0.0009353820915748565,1,13
1.4187275325052924e-12,4.067828379667449e-13,2.4548629228786035e-13,1.075351489093106e-13,3.9612560482081802,0.09014734085956023,0.17138969716216423,-0.0006193077882801813,1,13
1.6652036452453712e-12,4.058922129921804e-13,2.2120032017726028e-13,1.2303014620694227e-13,4.0028844007101805,0.0976575736343033,0.14860604690175674,-0.007681543422716721,1,13
1.55588802238313e-12,3.7939684006240967e-13,2.0853000304179297e-13,1.1709690109143862e-13,3.9878285735979064,0.09125232067416927,0.18349946851188306,-0.013291667070306264,1,13
1.474505725563248e-12,3.6861857954936976e-13,2.213153298231201e-13,1.1490784849774879e-13,4.003363360983415,0.09643012579778919,0.14274769429019618,-0.002721267066433346,0,13
4.5143007334024904e-12,4.575041720346232e-13,2.5733579324886016e-13,1.0098940182674778e-13,3.9889110270753356,0.20807623749488122,0.16531203105532127,-0.013727622117309723,1,13
1.5550269620918263e-12,3.2835316226703124e-13,2.0372850690531216e-13,9.237800624777063e-14,3.9684878489266926,0.14449643759020392,0.15143859933337217,-0.00016907350590683774,1,13
1.2018131641841936e-12,4.0121910061653397e-13,2.364627554549596e-13,1.0967577683968458e-13,4.040950905149229,0.07945694462013315,0.16768409342851542,0.0033178972376757872,1,13
1.4935900466192203e-12,3.5746958267706493e-13,2.0620985368155508e-13,1.0508181253015475e-13,4.00686891680909,0.11497641881193388,0.1827669057559876,-0.012113896972108254,0,13
3.5488720721576123e-12,5.638209174062688e-13,2.905525057465084e-13,1.4135127671323168e-13,3.5592705542158667,0.18676293522791176,0.17622736843640194,-0.005147293717769628,1,13
1.534214262908544e-12,3.820080176686389e-13,2.706607364326655e-13,1.2364448343449986e-13,3.994925940335124,0.0863147970014105,0.2007286821305295,0.0014607253936502855,0,13
1.3727414243285548e-12,4.0443979981543253e-13,2.9845535426760943e-13,1.7081349343271558e-13,3.750725822317164,0.09224461122576022,0.186744359330365,-0.003736590320130779,1,13
1.2627819296925208e-12,3.291402814747952e-13,2.296719110144708e-13,9.936888080791803e-14,4.001172937235365,0.08551041015052467,0.17089000479084832,0.0018871683236090565,1,13
1.5962382057497339e-12,3.5585349354359833e-13,2.8588074684657093e-13,1.2654059832267497e-13,3.973394417144558,0.1314529268224685,0.23710663944845037,-0.013827424154364356,1,14
1.5003352161412296e-12,4.4775588362440534e-13,3.0271160224175154e-13,1.242458019812885e-13,3.9447569243182476,0.11427499912093458,0.19777574777669646,-0.0071775742848240376,1,14
1.3499829367058094e-12,4.4196531688877345e-13,2.556128017829035e-13,1.3015909741050454e-13,3.9445239238024747,0.0986221383236113,0.170099764904258,0.0052875683255812645,1,14
1.7935236041407513e-12,6.911017131844079e-13,2.7416471358970545e-13,1.2467472850034657e-13,3.7737761171570163,0.12488083565285373,0.2286954893695025,0.0014925294660802372,1,14
1.308057975055025e-12,3.8033766028996943e-13,1.6901347263137896e-13,8.240592296216537e-14,4.037320230137194,0.09044187349214033,0.13631680774873187,0.004961909914076842,1,14
1.474975040051556e-12,3.4175232356251995e-13,1.5481123811445134e-13,8.99042034859445e-14,4.029255288166544,0.0931889780798659,0.1495115787935331,0.0022289025355863986,1,14
1.3086426847941178e-12,4.656095845192812e-13,3.0168649413474546e-13,1.0555515863812637e-13,3.9600197724238875,0.09762083390447718,0.20112797253579565,0.002062085235978988,1,14
1.621334754090258e-12,4.583466430699805e-13,3.3579061282150424e-13,1.0746005941958591e-13,4.023421931437902,0.11503668026821062,0.225606385477521,-0.006502564216348105,0,14
1.3229536116069283e-12,4.709160109298331e-13,3.043429487720276e-13,1.0558847908647157e-13,4.021227156180717,0.09524651016971976,0.18864476066224506,-0.0023462656952217883,1,14
2.8799098163964814e-12,4.318306143168081e-13,2.740986840435128e-13,3.8965772219566327e-13,3.159092745515863,0.10770717788317304,0.13886944939863363,0.0011840017663668262,1,14
1.3418425486719063e-12,4.1516683934502033e-13,2.979630531665351e-13,1.097258341281983e-13,4.019151934117378,0.11266975668115045,0.23005783014201658,-0.0037669035040868992,0,14
1.420209667842615e-12,4.1457945177349237e-13,3.2713459117473075e-13,1.1361211083024763e-13,3.9448302268427016,0.09265244218788342,0.18963068231425623,0.0011774905191604167,1,14
1.3389319337424062e-12,4.101102831576688e-13,2.832982622996765e-13,1.151234579209596e-13,3.967634975345478,0.10854539815333578,0.18738857183610164,-0.009421770583557991,1,14
1.4247396979443292e-12,4.606430602056996e-13,2.7843372928173877e-13,1.4596999551829718e-13,3.912883444859161,0.08718612788420357,0.18519998039111582,0.008328950847070015,0,14
2.8851665184071693e-12,1.5240594389092324e-12,2.2695022535185788e-12,1.687042995783873e-13,3.9363414238631718,0.11680321710505204,0.2690209707661019,-0.00044139346073828476,0,15
3.934185370858844e-12,1.5797786204595238e-12,2.0775342923985183e-12,1.6924147506269368e-13,3.9746535104419944,0.13853477272554654,0.3060751195946855,-0.003182346291650372,1,15
3.57113132454232e-12,1.308859516628519e-12,1.6660350340919803e-12,1.862885609937433e-13,3.908033688653971,0.1315041757092394,0.29965792500997496,-0.0034969143292913887,0,15
3.014588663226568e-12,1.854940888889029e-12,2.4633351440530503e-12,1.8625641725884906e-13,3.920119162975324,0.1480238760022172,0.3264993882918438,-0.009522750276031708,1,15
2.864317339891113e-12,1.6173149592483923e-12,2.050594939968703e-12,1.889077201140055e-13,4.01185933357971,0.1436914181387284,0.23820414448185448,0.001788242553210303,1,15
3.350668195453749e-12,1.419919220233271e-12,2.0605082583340182e-12,1.8128903337048305e-13,4.011428464215632,0.13063380718930323,0.2599015269173229,0.004264801225153871,1,15
3.0693001729310278e-12,1.9059084074920682e-12,2.6347166471941658e-12,1.9845628156050966e-13,4.011298640792353,0.10613900518997779,0.29391787797881086,-0.0026213521659462454,1,15
2.8652043716605338e-12,2.0195956533774935e-12,2.4091204631183082e-12,1.7563604196508294e-13,4.019868474223103,0.11413762395560162,0.34876784574112635,0.002371039379787551,0,15
2.5619442652618203e-12,1.8838922332501436e-12,2.4664948241085605e-12,1.7393592341536687e-13,3.9868581632178883,0.13644311420837152,0.27176463387714245,0.0004878500820363657,1,15
2.4901442774715593e-12,1.4275699295809734e-12,2.1092428981657913e-12,1.737465203472044e-13,3.987132020281009,0.11151934033639249,0.3225532685239984,-0.00028841641812141797,0,15
2.475591905226764e-12,1.740420196207471e-12,1.8326966983132093e-12,1.7332665522891664e-13,3.9979718956861463,0.09069451848738078,0.30570141942659196,-0.004459175844844954,1,15
1.8902860619797625e-12,2.1582922944223577e-12,2.8644591634823117e-12,1.749557433775847e-13,4.0253395316119285,0.15068995073158878,0.3087344172368496,0.00929855586884321,1,15
2.2019193677102847e-12,1.1660776451975797e-12,1.878732993681126e-12,1.6163250533986863e-13,4.012057829196821,0.10264760655181794,0.24921685820592426,-0.001218629808282035,1,15
2.3253458419891585e-12,1.121469059192259e-12,1.901392040768768e-12,1.7734370209766599e-13,3.984629274376272,0.11777004721081175,0.2870938131913795,-0.0033553182693796327,0,15
2.315215128814295e-12,1.5937423198822026e-12,2.3250619085534915e-12,1.6431477518293956e-13,3.9753091995052863,0.10978141997618768,0.31067445278176536,-0.0050237267396495795,1,15
2.1570705239313745e-12,1.570716090527585e-12,2.705020086514111e-12,1.927457517952647e-13,3.9856615965513544,0.16373866784857818,0.249407912565951,-0.004423855783356495,0,15
2.491184863407101e-12,2.0009564235592133e-12,2.9520466411840353e-12,1.7971209270619336e-13,3.879058400990653,0.14818251636266724,0.3296938372259659,-0.00123755807098221,0,15
1.9791200585924555e-12,2.0147703100721854e-12,2.512731732477301e-12,1.891870943164554e-13,4.0143015201847145,0.15508031704924022,0.28892109809028965,-0.008571582670531193,0,15
2.691597740173865e-12,2.352338367387453e-12,3.0050296597860664e-12,1.7528720234014889e-13,3.9652220421632967,0.14574671210927392,0.3080781281289259,9.70704501282451e-05,0,15
2.4901225475248203e-11,7.995854222178526e-12,9.126342429831775e-12,6.82468330956124e-13,3.6375399416352754,0.11831460772271556,0.3673353571927027,-0.012714288314994547,1,16
3.1067378892099797e-11,6.417986154309755e-12,9.236923960732311e-12,5.155658264265139e-13,3.747613546610364,0.11436324179248886,0.4016455068771858,-0.006013970564396726,1,16
4.045936767858459e-12,5.117653645710306e-12,6.2903002825118135e-12,2.694518863389674e-13,4.073887381145822,0.12273398554775296,0.3722624135654411,-0.006960023915140631,1,16
4.241137816728482e-12,3.9953031288127504e-12,7.0903065452174064e-12,2.690453623422997e-13,4.044317439680905,0.11807705828222037,0.36337442604381615,-0.009001503283929733,1,16
3.530003204855575e-12,4.639715130996296e-12,5.5893275800480125e-12,2.6100976031395135e-13,4.043652478283362,0.11935833255256206,0.27513884560869295,-0.002298794028849085,1,16
7.88864262385154e-12,6.128740088718511e-12,9.208998025742668e-12,2.909930383788334e-13,3.9398797515615476,0.10486509644347079,0.3339244061228806,0.0006573740450477091,0,16
3.710786463626365e-12,5.6143459082761224e-12,8.569974906084108e-12,2.7190375055231035e-13,4.007556695419603,0.13498587333734735,0.37228423567848323,-0.0032497637488045975,0,16
4.509000672830052e-12,4.4893045708487574e-12,7.114085737362855e-12,2.640474022851946e-13,3.6510633340441894,0.11531484492574925,0.33605206472812427,-0.007527869257611281,0,16
8.722706664260091e-12,3.295498930614065e-12,5.833452920947897e-12,2.6573419278848177e-13,3.879709320343674,0.12760874779903175,0.3983436890176242,-0.012788931607527199,1,16
6.82490870034523e-12,6.852189909980973e-12,6.7996578384340445e-12,2.6391750457165344e-13,3.9614821781762664,0.13644406601283607,0.35178887696914357,-0.004700876163091273,0,16
2.1613535778510548e-11,3.802543732739427e-12,6.3337571408417986e-12,2.97745924982661e-13,3.7282843346801506,0.19693216733636795,0.36167737747518186,-0.008901865360996778,0,16
3.4939809765249763e-12,3.7784377802385325e-12,7.462659377948382e-12,2.7624855639411636e-13,3.9367510614600696,0.09353048346266858,0.2836453213447453,-0.0066913222754225715,1,16
3.6137271464475874e-12,3.7105900507359434e-12,6.398006932567916e-12,2.4814458667690295e-13,4.008168824040872,0.10355849704339956,0.33354009607773927,-0.011074656507526388,0,16
3.5501731542939784e-12,2.774769282270471e-12,5.655940915045266e-12,2.615740637356837e-13,3.9915839702344345,0.08450095614305653,0.31356324661310336,-0.001308985208386024,1,16
4.867548088883923e-12,3.678463664918933e-12,8.547358126495103e-12,3.1319670397373157e-13,4.002631160806763,0.1123319291514807,0.3526702541730829,-0.004644233780654791,0,16
1.599991225507069e-10,9.79756901045407e-12,5.036216845234784e-12,1.1475844969042622e-12,3.3926519437154194,0.1544029399175982,0.20137365868957868,0.0027739667979948127,1,16
4.122934130373064e-12,1.1480850653165805e-12,3.5395079625757526e-12,3.862615662070739e-13,3.9610606096858976,0.1220476877107614,0.3380404666935554,0.005016944305776958,1,17
2.912511454906639e-12,1.3309541239572718e-12,1.3729469033795485e-12,3.178294600374104e-13,3.9545211881992577,0.11260541651411468,0.31874736713693286,0.0031923042251805903,0,17
3.2614452430852165e-12,1.7479908199146727e-12,1.3802920977802913e-12,3.0797667359022096e-13,3.968136746698657,0.10870054533416935,0.2973767216576321,0.00562531371173369,1,17
3.763914931560473e-12,1.5187656161457702e-12,1.390889834621728e-12,3.312520790262212e-13,3.9486663777508064,0.11072146918094466,0.22938398761751855,0.008016591463561911,1,17
4.790601067458817e-12,1.6821853732461972e-12,1.5098833472147925e-12,3.7173664977096515e-13,3.9088341356323983,0.11982150459420544,0.2670208070416961,-0.002927022926228274,1,17
4.393405711577286e-12,1.6292471009120233e-12,1.1100452367393309e-12,2.46686380076406e-13,3.9847882878284797,0.108064670243606,0.23381708297760334,-0.0020142481800417226,1,17
4.2896381138241275e-12,1.7259700927288258e-12,1.4575373661573514e-12,3.489582751236804e-13,3.904536703723328,0.1017575161459177,0.1919881637744756,-0.0009187806382892429,1,17
4.0193107496856364e-12,1.9221033902597217e-12,1.1290173659002477e-12,3.473438024234634e-13,3.907241035040167,0.11014720256230028,0.1965932112485991,0.007830632959517457,1,17
2.80312035604342e-12,1.0496359499076422e-12,1.0891517893535561e-12,3.4494567665007006e-13,3.926233756010605,0.14471609950410633,0.20630843561698023,0.003678787858363199,1,17
4.62338310027703e-12,2.0361863325614267e-12,1.7685395555245297e-12,4.1057302841491486e-13,3.790247761248274,0.16510087641812624,0.21960625215942176,0.007253954692931408,0,17
3.5570120050603173e-12,2.437806648226956e-12,1.1622467937112204e-12,3.3410491716667187e-13,3.963478197428744,0.12148871288097288,0.2737815577897104,-0.0006553701363357903,1,17
5.0867850191977246e-12,2.225591631520916e-12,2.323652302023383e-12,3.997064718475551e-13,3.8542804311491214,0.15043862826020202,0.2680011150067287,9.639092582147094e-05,1,17
6.938309229993938e-12,2.5468313029362734e-12,1.4102363655544193e-12,3.4748891042675807e-13,3.9426451223661902,0.15494124405982634,0.2063891337069962,-0.0027708003356079606,1,17
5.073111809961048e-12,2.4812344148420747e-12,1.7118801439731866e-12,3.6955275858218136e-13,3.916380532377817,0.16182176408281052,0.22111677996680879,-9.759659901739659e-05,1,17
5.677868445286895e-12,2.62667298057102e-12,1.1158142235738965e-12,2.6769040829678424e-13,3.9387068537223775,0.14858860283596403,0.20119457288277065,-0.00365651652263775,1,17
5.520897723378411e-12,2.122379915288596e-12,1.6031438257909676e-12,4.838095354234338e-13,3.959428065770674,0.11290920946984416,0.19372966975935693,-0.001994082278896354,1,17
6.125479762754983e-12,2.790442532887495e-12,1.5946268845547062e-12,3.248047101977912e-13,3.8335464032564293,0.14069697032724265,0.21431628250901963,0.0059724879371480955,1,17
5.074455743600425e-12,1.9709230668059957e-12,1.5401590315832195e-12,3.7391940593289255e-13,3.8870269477316692,0.1357010106692129,0.18291225948178952,0.001550106690231861,1,17
3.2674991008153935e-12,1.5823694332992726e-12,2.3067853795825683e-12,2.999271347174681e-13,3.9354971230880533,0.08801809190675203,0.27249574979967667,0.0034555480960703046,1,17
2.3971482261116632e-12,1.3506740400928389e-12,4.4053737416205885e-12,4.251789459867244e-13,3.9453708758039836,0.1142287390550596,0.2959041822710632,-0.008556629190348343,1,17
6.967983377424968e-12,3.0674527931164003e-12,1.6031768844791474e-12,3.52564920941722e-13,3.910203376334498,0.1028850568508546,0.22424718915130043,4.9459765648685906e-05,1,17
4.246273335737545e-12,1.9821809321684244e-12,2.6899179956567407e-12,3.382833261215971e-13,3.871814216114567,0.14864240465620904,0.2534345742107353,-0.0007005928105989696,1,17
6.449196938000402e-12,1.1608971598189422e-12,3.901496744579227e-12,4.3349398382098824e-13,3.855488574778458,0.14518769821520333,0.311041094123601,0.0022961284114071364,0,17
2.8299037132360122e-12,1.4737297318708678e-12,2.3439296701736373e-12,2.848714372124172e-13,3.9101042412575424,0.11029449454189276,0.3384393302391838,0.003228880366151875,1,17
3.0057220131468122e-12,9.81647463124676e-13,2.460512586329891e-12,3.801193108171581e-13,3.954721651461993,0.097556869696145,0.29329169313163883,-0.0004004053130553442,1,17
2.50205280100244e-12,7.700853772443933e-13,1.4778969531613446e-12,4.234543777467506e-13,3.8698384536837667,0.10753436420302034,0.3122207164523427,0.003869081299129693,1,17
2.867364204066874e-12,8.710668122514371e-13,1.5833718559652205e-12,3.7182347344779287e-13,3.966055412479884,0.09119758198714768,0.2468091733854418,0.0015590399658176103,1,17
2.4747688186859047e-12,8.964221993942678e-13,3.4547214061246485e-12,3.9274551973451326e-13,3.9499364963581054,0.12348069966643407,0.31130149407458435,0.007950744661430495,1,17
5.6601550522653585e-11,3.486577982243596e-12,1.976652977446317e-12,3.2641785573412597e-13,3.8548257424724057,0.14922852543333248,0.24349742099834792,0.003759882420048566,1,17
5.738054810302909e-12,2.207450172369555e-12,1.0161299642449478e-12,3.5640726628314545e-13,3.9802377288783255,0.11228066782715325,0.21202481844210883,0.0009280844873727199,1,17
4.731299555855803e-12,2.5531270308700197e-12,1.4242876816863596e-12,3.2011732670887237e-13,3.9372221697818928,0.1152079101969237,0.20701648381127355,0.01672514573127566,1,17
6.485187427060428e-12,2.6740389528583953e-12,1.8862069661438887e-12,4.313739834061475e-13,3.8780598002867475,0.10971428822057948,0.2937130326681626,0.010452237785893253,1,17
6.581082345152812e-12,2.9022179248971034e-12,2.8804231019788213e-12,5.214267083956862e-13,3.9137126261623356,0.1319960502498349,0.29888866631213235,-0.0009227955419600915,1,17
3.8570331170794785e-11,1.8014382658527341e-12,3.456482923791682e-12,1.749006483875467e-12,3.9506980745262643,0.46806044027256577,0.3300546757094021,-0.005407788286630801,1,18
2.763244962857154e-11,1.9849766453869934e-12,3.2055941091652903e-12,1.806552676124518e-12,3.748936384375961,0.47629717170248725,0.3084225695486825,0.003726629716716952,1,18
2.914666221902082e-11,1.6163461621915794e-12,3.1634913851119597e-12,1.606165006312383e-12,3.8107780763718173,0.447994480124838,0.2789476483400566,0.009817905025122926,1,18
2.194928991605659e-11,2.012289296490099e-12,3.666766014863781e-12,1.564765320947365e-12,3.7092121414378654,0.4696045799759856,0.33106492962322726,0.00604447224334813,0,18
1.4863025933941524e-11,1.47725183727986e-12,2.496438255187084e-12,1.5997630578337384e-12,3.8200047877520604,0.4073460545525825,0.3017752480204082,-0.0061558971496415765,0,18
6.683247184974396e-11,1.7489429445615893e-12,2.9750752332554273e-12,1.1868704870051617e-12,3.7143346428900186,0.5324520234994562,0.2950253144933895,-0.02047813741947451,1,18
1.7355475750430308e-11,1.0435398630707705e-12,1.7176206951976463e-12,1.7408620378447112e-12,3.7201675872424964,0.33218577801599314,0.34344573540965795,0.0006458876931210074,1,18
3.203470335915473e-11,1.9900651893195306e-12,3.5060509883492873e-12,1.7434518348859498e-12,3.912176461347678,0.48335053555021673,0.35777542772263293,-0.003327575865292766,0,18
5.735055186229558e-12,1.8559492933082122e-12,2.957077102481746e-12,1.3788927462423727e-12,3.311528283592154,0.2888020326784162,0.3128311049340579,0.009750796776975674,0,18
3.338101371732786e-11,1.7150728613285236e-12,3.273664157737281e-12,1.5752312494926122e-12,3.7423936969624885,0.4926216987598715,0.2931443234089517,0.008661349339134308,0,18
1.519102897619519e-11,2.024354947574873e-12,3.4920821513687798e-12,1.3656371768439296e-12,3.872259091122845,0.3754338542208362,0.322924887478623,0.0019121981615558535,0,18
3.0167874382574622e-12,1.6140167867816445e-12,3.283061883990431e-12,1.739819571328781e-12,3.821668858827498,0.13268430225260236,0.32696230283487004,0.007735946466261074,0,18
3.260050762527874e-11,2.073436368395602e-12,4.020035082971509e-12,1.6109664428179182e-12,3.666925082422953,0.39449021779957966,0.26589556769546346,0.010336764705322205,0,18
6.559422845610916e-11,1.8411889379284444e-12,2.5878556944075908e-12,1.4163414270410946e-12,3.8130165783873338,0.4943653910081987,0.3439089958108931,-0.005894018505935782,1,18
1.5787597039265928e-11,1.6814606214453132e-12,3.89502180464625e-12,4.236177474060167e-12,3.6686046681486575,0.3174592438623465,0.3651067705006821,0.0077970168462045755,0,18
2.3951452539465734e-11,1.9345419051317565e-12,4.0396316135932985e-12,3.3798018601006912e-12,3.731561890022453,0.3076723483586563,0.3524373226095497,0.005254280315810718,1,18
3.795605999133548e-12,1.5897084142029193e-12,2.50088566640804e-12,1.5494260227227994e-12,3.6887510518287465,0.10404089655508926,0.2792483122763926,-0.0012542585122478794,1,18
4.468400260815775e-12,2.220778391713169e-12,4.2582150762111665e-12,9.469583168846339e-13,3.720528506028323,0.25472062499101195,0.32232885871372735,-0.0016722750152928258,1,18
3.782666997179876e-12,2.4675419217060603e-12,4.7984456389763755e-12,9.271165158282761e-13,3.912873536625292,0.1332968037291203,0.36029573327294045,-0.005327186645029463,1,18
4.2921360870855176e-12,2.131136501907917e-12,4.084261762018883e-12,8.719100086689321e-13,3.876402620078968,0.14963826301626187,0.30720243684219684,-0.013222723885575122,1,18
1.4104558807457809e-11,1.7062921692017638e-12,3.5368876154874687e-12,1.0811473366800586e-12,3.817262224799533,0.20526964097525977,0.34057570543886145,0.008733445017304104,1,18
1.7148918011944125e-11,2.6390311111624128e-12,4.360887109856353e-12,1.5256192872943143e-12,3.696644424757201,0.3550324772293259,0.34304833829458126,-0.002590127627815719,0,18
1.582718951023346e-11,1.873491616263778e-12,3.935736365684029e-12,1.3446761601895633e-12,3.8141049608667608,0.332415816963161,0.33819189402574246,0.0004423290439583248,0,18
3.4494519976707623e-12,2.6147243991110617e-12,4.306312238368704e-12,1.5362853944553416e-12,3.64410039720382,0.22374064571722727,0.3355432064048964,-0.0077080721555939785,0,18
1.920239459543708e-11,3.0404177556309302e-12,4.184483539752263e-12,1.2505965646782184e-12,3.621059358264738,0.3073774508093289,0.31056226487610505,0.000522975647942974,0,18
3.155570376543327e-11,1.8712587033202887e-12,3.792629365191498e-12,2.0393780580764928e-12,3.8660619739704654,0.2634478301223806,0.33871338322519656,0.002301818481082978,0,18
2.8113652953044738e-12,2.538146297725425e-12,7.67988846606303e-12,1.104232540792398e-12,3.8673882127499315,0.11090858434550985,0.2558253369670816,-0.000732187037949758,0,19
2.8528829505700255e-12,5.9273978833066095e-12,8.485771764104349e-12,1.2678198192418348e-12,3.9876288187242883,0.1497465572196026,0.31108897344340236,-0.006629829894490302,0,19
2.7170039974506896e-10,2.402587303193207e-11,1.1124978435783396e-11,2.392956532758813e-12,3.9376641155366645,0.22680186188882182,0.12171953733597228,0.054491328973462594,0,19
6.8709782934937225e-12,3.500044272142482e-12,5.2326587250445095e-12,8.719553036257966e-13,3.798967879660293,0.24074254654656158,0.25249330558530003,0.0049042527826796386,1,19
4.284929742984114e-12,4.226230555601984e-12,7.706525370707711e-12,1.0293329881362032e-12,3.9534621327345394,0.11564301639574634,0.31629925944210635,0.0026798887357363183,1,19
4.211664264522873e-12,4.4240152381313255e-12,6.394187952885578e-12,1.1087296438036157e-12,3.957209373205406,0.08572097950154883,0.2752766168027991,-0.009273906154795961,1,19
3.602663978371185e-12,3.90161296075167e-12,7.064423738612608e-12,1.1106492586427547e-12,3.9441320541497995,0.1339336342682513,0.31387354481558,0.003047994794632064,0,19
4.160494096995398e-12,3.2770184915165972e-12,5.047098237802779e-12,9.81023374423443e-13,3.9215076132410274,0.09928492099876628,0.2681470369715966,0.005477932719452927,0,19
3.93476152356644e-12,4.803220406795249e-12,6.5826134404856906e-12,1.2561922317842294e-12,3.9458791031635525,0.13108501900726333,0.29038880259328625,-0.0018239199946306441,0,19
2.868435813304405e-12,4.989519860263023e-12,4.838707636460089e-12,1.0964212355493657e-12,3.965359436118894,0.1262204694230837,0.280076039551823,-0.015497551197951646,1,19
3.170946463288583e-12,4.721514286478326e-12,4.7932631501739255e-12,9.853846533783002e-13,3.9584534140467724,0.11296961970732779,0.23457645753935552,-0.008829902734252146,0,19
3.475488374520388e-12,1.8681879460346944e-12,5.066536349932478e-12,9.505258968628493e-13,3.894360799611647,0.08803037644611493,0.291667267678393,0.0110926410026135,1,19
3.8004646200105394e-12,6.224444605191944e-12,8.455528684252546e-12,1.2522109230634635e-12,3.9283007243358634,0.14597922315255218,0.310859621042645,-0.0027132385184719787,1,19
3.207578021272478e-12,3.3748899387510254e-12,7.330604659884759e-12,1.1683178460733094e-12,3.977710316690159,0.08787061753768315,0.28701131809941843,-0.00600031044597432,0,19
3.1424657180033118e-12,5.938892093887999e-12,4.693361876892402e-12,1.5038005593936022e-12,3.954472806716585,0.10950725885336288,0.2825991149631355,-0.0038982831377083697,1,19
2.7236667733660865e-12,4.4409049203195296e-12,8.673030941839307e-12,1.3561116464208734e-12,3.894984455629926,0.11051669933388661,0.2833157676125615,-0.000777454181579826,1,19
4.4090072439773865e-12,5.937062731786605e-12,8.400304965900977e-12,1.6074130139675533e-12,3.989721669064862,0.11971906656808104,0.3311326312385415,-0.01989921480191651,1,19
3.098731196410184e-12,5.951491439190957e-12,8.939077591833769e-12,1.4894865247111144e-12,3.947377118500082,0.17012448573116148,0.2681128581855166,-0.00036737878401037075,1,19
3.331616278054237e-12,3.688621823391586e-12,7.170580601117633e-12,1.2249517163535507e-12,3.9616416439503075,0.11664337966149745,0.2854027502813961,-0.0015386935169921883,0,19
2.6773818232292287e-12,4.607562318658419e-12,5.131439892969001e-12,1.1736828613379366e-12,3.935342618609483,0.14405653730951049,0.2856340123910583,-0.003494940535816818,1,19
2.9568235188369175e-12,5.318073716802381e-12,7.686367266646888e-12,1.0809715483931854e-12,3.9231648591977524,0.16337415413152656,0.3162109086637052,0.00606777979039088,0,19
